total_sold,total_paid,venueid,catid,caldate,holiday
44,18211.0,18,9,2008-04-08,False
48,12730.0,205,6,2008-04-28,False
38,12005.0,248,6,2008-04-23,False
66,47883.0,248,7,2008-04-23,False
23,4150.0,13,9,2008-04-07,False
36,7919.0,101,9,2008-04-06,False
38,18292.0,207,7,2008-04-03,False
37,14979.0,64,9,2008-04-16,False
67,17738.0,99,9,2008-03-29,False
28,5838.0,100,9,2008-04-14,False
74,14021.0,104,9,2008-04-15,False
48,13227.0,35,9,2008-04-23,False
40,18637.0,95,9,2008-04-23,False
36,11657.0,44,9,2008-04-14,False
25,11633.0,130,9,2008-04-12,False
52,17303.0,57,9,2008-04-18,False
38,10451.0,15,9,2008-04-12,False
58,18148.0,11,9,2008-04-18,False
21,7192.0,69,9,2008-04-27,False
51,13462.0,202,7,2008-04-15,False
108,31533.0,1,9,2008-04-21,False
47,14873.0,216,6,2008-04-26,False
27,13389.0,242,7,2008-04-27,False
33,13253.0,239,6,2008-04-22,False
57,19163.0,235,6,2008-04-16,False
28,7203.0,82,9,2008-04-20,False
38,11196.0,52,9,2008-04-28,False
42,20208.0,58,9,2008-04-20,False
46,12802.0,97,9,2008-04-19,False
28,14524.0,206,7,2008-04-01,False
27,6395.0,27,9,2008-04-26,False
24,7409.0,222,7,2008-04-13,False
76,31586.0,249,6,2008-04-24,False
34,18394.0,309,8,2008-04-09,False
62,12595.0,213,7,2008-04-19,False
17,4620.0,12,9,2008-04-02,False
50,12789.0,37,9,2008-04-24,False
33,6383.0,208,6,2008-04-12,False
121,45283.0,20,9,2008-04-29,False
65,12119.0,112,9,2008-04-19,False
84,17511.0,208,7,2008-04-16,False
53,14749.0,246,7,2008-04-11,False
32,15763.0,33,9,2008-04-25,False
48,13900.0,245,7,2008-04-07,False
51,12709.0,130,9,2008-04-18,False
67,22908.0,247,6,2008-04-26,False
47,21427.0,119,9,2008-04-11,False
60,11391.0,16,9,2008-04-21,False
76,16989.0,82,9,2008-05-02,False
31,5745.0,238,6,2008-04-20,False
44,11340.0,80,9,2008-04-10,False
24,4168.0,221,7,2008-04-09,False
12,1934.0,105,9,2008-04-19,False
30,6793.0,121,9,2008-04-14,False
27,6902.0,23,9,2008-04-23,False
43,8862.0,67,9,2008-04-22,False
30,13332.0,309,8,2008-04-12,False
62,22594.0,225,6,2008-04-03,False
42,21119.0,21,9,2008-04-22,False
51,25125.0,109,9,2008-05-05,False
52,21282.0,41,9,2008-04-16,False
39,18430.0,126,9,2008-04-10,False
45,16069.0,86,9,2008-04-29,False
44,12500.0,65,9,2008-04-10,False
68,19023.0,92,9,2008-04-10,False
60,11926.0,246,6,2008-04-29,False
44,8818.0,203,7,2008-04-13,False
30,13639.0,97,9,2008-04-11,False
46,15441.0,230,6,2008-05-05,False
46,9555.0,202,6,2008-04-23,False
31,8789.0,128,9,2008-04-12,False
33,7188.0,216,7,2008-04-15,False
36,10043.0,76,9,2008-04-13,False
26,9552.0,63,9,2008-04-03,False
30,6896.0,127,9,2008-04-23,False
64,23736.0,226,7,2008-04-25,False
18,5754.0,67,9,2008-04-13,False
37,17443.0,65,9,2008-04-14,False
38,11907.0,19,9,2008-04-14,False
25,13378.0,45,9,2008-04-13,False
52,18951.0,214,7,2008-04-25,False
27,6130.0,215,7,2008-03-22,False
52,28572.0,67,9,2008-05-05,False
22,6580.0,231,7,2008-04-17,False
46,13494.0,205,7,2008-04-24,False
44,10227.0,300,8,2008-04-15,False
51,12655.0,68,9,2008-04-17,False
34,7635.0,255,6,2008-04-14,False
28,8969.0,103,9,2008-04-22,False
65,30595.0,20,9,2008-05-06,False
31,17701.0,209,7,2008-04-30,False
98,45032.0,72,9,2008-04-13,False
44,18563.0,120,9,2008-04-25,False
26,14791.0,28,9,2008-04-02,False
19,2550.0,212,7,2008-04-19,False
36,8820.0,64,9,2008-04-26,False
58,12853.0,230,7,2008-05-05,False
45,8350.0,87,9,2008-04-23,False
56,7472.0,246,6,2008-04-28,False
52,14456.0,225,7,2008-05-05,False
21,11652.0,307,8,2008-04-03,False
49,26353.0,308,8,2008-05-01,False
25,10617.0,307,8,2008-04-29,False
34,4469.0,206,6,2008-04-17,False
54,23831.0,301,8,2008-05-31,False
37,12834.0,202,6,2008-05-29,False
63,16232.0,121,9,2008-06-24,False
96,24470.0,61,9,2008-06-13,False
30,4590.0,224,7,2008-06-11,False
19,10701.0,42,9,2008-05-10,False
38,9715.0,57,9,2008-06-24,False
44,9258.0,247,7,2008-06-05,False
59,26436.0,300,8,2008-06-14,False
34,9085.0,72,9,2008-05-17,False
36,9440.0,31,9,2008-06-15,False
51,38937.0,223,7,2008-06-11,False
43,10075.0,57,9,2008-06-13,False
33,12477.0,38,9,2008-06-06,False
64,32657.0,20,9,2008-06-04,False
44,6778.0,234,6,2008-05-21,False
45,15457.0,117,9,2008-06-22,False
40,12204.0,204,7,2008-05-19,False
26,3679.0,83,9,2008-05-20,False
53,20101.0,206,6,2008-06-25,False
39,12661.0,244,7,2008-06-09,False
36,17321.0,18,9,2008-05-19,False
31,4673.0,25,9,2008-06-20,False
42,17508.0,236,7,2008-06-14,False
57,16205.0,105,9,2008-06-16,False
65,22331.0,74,9,2008-06-14,False
50,10029.0,208,6,2008-06-02,False
54,11361.0,123,9,2008-06-16,False
67,20615.0,239,7,2008-06-11,False
55,14122.0,21,9,2008-06-23,False
41,17442.0,239,7,2008-06-16,False
54,18202.0,263,6,2008-06-20,False
35,8604.0,116,9,2008-06-20,False
38,7833.0,46,9,2008-06-24,False
70,34226.0,121,9,2008-06-07,False
58,15301.0,237,7,2008-06-16,False
62,16871.0,45,9,2008-05-24,False
48,14292.0,94,9,2008-06-19,False
40,8290.0,87,9,2008-06-16,False
42,14352.0,53,9,2008-06-23,False
29,9860.0,42,9,2008-06-02,False
61,26744.0,112,9,2008-06-20,False
54,10929.0,41,9,2008-06-22,False
67,18682.0,212,7,2008-06-24,False
52,30951.0,300,8,2008-06-26,False
34,7971.0,302,8,2008-06-22,False
46,10556.0,218,7,2008-06-21,False
58,30315.0,74,9,2008-06-12,False
55,20174.0,210,7,2008-06-25,False
36,8154.0,10,9,2008-06-06,False
82,35218.0,200,6,2008-06-21,False
26,11059.0,224,6,2008-06-14,False
33,9433.0,205,7,2008-05-28,False
44,16588.0,10,9,2008-06-25,False
71,49823.0,39,9,2008-06-15,False
43,23851.0,203,7,2008-06-08,False
37,9368.0,51,9,2008-06-25,False
62,16608.0,208,7,2008-06-17,False
51,16095.0,209,7,2008-06-12,False
29,11511.0,103,9,2008-06-02,False
56,15831.0,114,9,2008-06-19,False
43,11109.0,205,6,2008-06-28,False
25,11980.0,259,6,2008-05-09,False
36,5811.0,60,9,2008-05-16,False
43,10503.0,89,9,2008-06-23,False
39,26551.0,233,7,2008-06-20,False
31,7288.0,231,6,2008-06-16,False
30,10689.0,5,9,2008-06-12,False
48,9728.0,244,7,2008-06-25,False
28,5105.0,60,9,2008-06-22,False
44,13098.0,259,6,2008-06-19,False
42,12754.0,3,9,2008-06-20,False
22,5595.0,304,8,2008-06-12,False
60,15032.0,98,9,2008-06-22,False
16,5394.0,300,8,2008-06-16,False
45,6169.0,60,9,2008-05-31,False
53,17450.0,36,9,2008-06-21,False
31,12494.0,223,6,2008-06-17,False
42,13706.0,238,6,2008-06-16,False
41,10945.0,74,9,2008-06-28,False
36,9523.0,44,9,2008-06-14,False
47,17279.0,210,6,2008-06-28,False
47,19078.0,122,9,2008-06-19,False
36,7029.0,228,6,2008-06-26,False
34,21690.0,308,8,2008-06-12,False
64,14748.0,27,9,2008-06-19,False
35,7110.0,309,8,2008-05-29,False
36,11545.0,37,9,2008-06-22,False
33,7025.0,69,9,2008-06-10,False
27,7123.0,115,9,2008-06-14,False
64,15352.0,125,9,2008-06-23,False
39,6520.0,82,9,2008-06-24,False
27,8469.0,243,7,2008-05-31,False
81,24778.0,66,9,2008-06-23,False
41,10192.0,111,9,2008-06-11,False
60,14444.0,250,6,2008-06-23,False
91,31550.0,103,9,2008-06-10,False
72,15751.0,242,7,2008-06-28,False
68,11539.0,19,9,2008-05-27,False
43,10670.0,12,9,2008-06-13,False
67,21020.0,101,9,2008-07-02,False
41,16267.0,223,7,2008-06-09,False
78,14093.0,112,9,2008-06-28,False
68,12015.0,101,9,2008-07-03,False
30,7678.0,66,9,2008-06-24,False
27,7073.0,302,8,2008-06-05,False
42,11182.0,40,9,2008-06-17,False
47,20988.0,246,6,2008-06-05,False
51,17625.0,35,9,2008-06-23,False
40,8979.0,234,6,2008-06-22,False
52,16583.0,304,8,2008-06-08,False
40,12347.0,121,9,2008-06-17,False
45,10332.0,119,9,2008-06-18,False
41,17742.0,81,9,2008-06-25,False
37,7940.0,90,9,2008-06-07,False
44,10521.0,90,9,2008-06-14,False
56,16753.0,241,7,2008-06-29,False
52,14309.0,307,8,2008-06-26,False
67,15977.0,3,9,2008-06-25,False
18,3230.0,224,7,2008-06-29,False
34,7801.0,247,7,2008-06-06,False
47,9502.0,225,6,2008-06-28,False
58,10192.0,8,9,2008-06-19,False
65,34163.0,207,7,2008-06-12,False
41,16153.0,95,9,2008-06-29,False
41,8854.0,92,9,2008-06-09,False
59,12106.0,211,7,2008-06-07,False
41,11259.0,129,9,2008-05-23,False
95,44249.0,20,9,2008-07-02,False
70,25641.0,7,9,2008-06-22,False
62,15634.0,117,9,2008-06-27,False
32,8381.0,74,9,2008-07-04,True
42,14236.0,44,9,2008-07-03,False
44,7042.0,42,9,2008-06-18,False
20,9002.0,231,7,2008-06-22,False
51,12394.0,91,9,2008-07-02,False
60,17581.0,222,7,2008-06-18,False
57,12052.0,123,9,2008-06-19,False
42,18908.0,111,9,2008-06-30,False
53,16216.0,222,7,2008-06-28,False
65,16169.0,220,6,2008-06-26,False
25,12688.0,220,7,2008-07-01,False
48,13015.0,201,6,2008-06-23,False
46,14525.0,48,9,2008-06-26,False
38,20603.0,202,7,2008-06-26,False
26,5916.0,232,7,2008-06-28,False
46,5583.0,62,9,2008-06-29,False
49,10955.0,31,9,2008-05-30,False
41,7458.0,249,6,2008-06-11,False
78,19822.0,24,9,2008-06-21,False
26,6715.0,217,7,2008-06-07,False
72,16463.0,95,9,2008-07-03,False
43,9513.0,22,9,2008-06-29,False
69,11071.0,22,9,2008-07-04,True
37,9234.0,6,9,2008-06-14,False
68,45534.0,15,9,2008-06-26,False
43,9770.0,83,9,2008-06-22,False
26,6630.0,218,7,2008-06-24,False
65,24233.0,7,9,2008-06-25,False
58,24757.0,118,9,2008-07-03,False
46,9539.0,44,9,2008-07-08,False
55,29169.0,55,9,2008-06-20,False
20,4808.0,231,7,2008-06-30,False
6,5165.0,239,6,2008-06-13,False
59,14739.0,38,9,2008-06-16,False
38,24855.0,202,6,2008-06-26,False
87,34172.0,217,7,2008-06-29,False
37,8022.0,237,6,2008-06-19,False
35,11733.0,231,7,2008-07-02,False
50,10592.0,246,6,2008-06-25,False
17,8110.0,309,8,2008-06-14,False
40,10195.0,202,7,2008-07-04,True
40,9183.0,39,9,2008-06-03,False
41,13529.0,78,9,2008-06-24,False
45,10717.0,247,7,2008-06-28,False
41,9683.0,219,7,2008-06-26,False
37,6832.0,207,6,2008-06-24,False
22,8833.0,74,9,2008-06-20,False
59,18585.0,58,9,2008-06-25,False
29,8375.0,63,9,2008-07-01,False
42,10031.0,215,7,2008-06-27,False
32,7062.0,16,9,2008-06-18,False
77,27196.0,223,7,2008-06-24,False
33,11844.0,238,6,2008-07-06,False
42,10595.0,74,9,2008-06-24,False
50,13925.0,66,9,2008-03-30,False
51,21985.0,1,9,2008-04-29,False
40,7154.0,306,8,2008-04-24,False
47,18906.0,207,6,2008-04-13,False
32,8995.0,253,6,2008-04-14,False
16,3921.0,130,9,2008-04-22,False
30,8636.0,59,9,2008-04-12,False
39,13044.0,83,9,2008-05-08,False
16,7299.0,44,9,2008-04-23,False
40,8691.0,52,9,2008-04-29,False
57,12408.0,248,7,2008-04-07,False
17,4898.0,47,9,2008-04-10,False
54,20898.0,94,9,2008-05-09,False
36,8658.0,66,9,2008-04-29,False
59,25716.0,93,9,2008-05-01,False
43,15271.0,227,7,2008-05-08,False
44,11468.0,76,9,2008-04-17,False
58,17223.0,71,9,2008-04-28,False
62,21653.0,216,6,2008-05-08,False
12,3758.0,210,6,2008-04-28,False
36,11319.0,244,6,2008-04-19,False
38,10876.0,118,9,2008-04-16,False
23,11315.0,130,9,2008-05-10,False
40,9263.0,110,9,2008-05-08,False
34,8985.0,86,9,2008-04-22,False
37,6801.0,64,9,2008-04-11,False
42,12843.0,93,9,2008-05-03,False
71,19571.0,226,7,2008-04-28,False
31,13971.0,97,9,2008-05-02,False
67,34617.0,16,9,2008-05-03,False
48,27989.0,232,6,2008-04-15,False
40,9912.0,78,9,2008-05-04,False
64,26165.0,113,9,2008-04-05,False
49,21593.0,57,9,2008-05-13,False
38,9927.0,200,7,2008-04-19,False
45,14143.0,127,9,2008-04-11,False
53,16948.0,247,7,2008-04-20,False
31,8843.0,43,9,2008-05-06,False
63,10501.0,96,9,2008-04-23,False
89,30750.0,229,7,2008-04-29,False
63,14104.0,10,9,2008-04-24,False
31,7071.0,120,9,2008-05-01,False
57,19145.0,304,8,2008-05-01,False
25,5888.0,303,8,2008-05-03,False
45,11556.0,226,7,2008-04-21,False
42,14812.0,104,9,2008-05-08,False
46,15597.0,241,7,2008-05-07,False
60,19627.0,130,9,2008-05-04,False
104,36872.0,10,9,2008-05-01,False
35,8247.0,85,9,2008-04-25,False
144,57446.0,213,7,2008-05-08,False
46,12772.0,58,9,2008-05-09,False
36,11917.0,11,9,2008-04-28,False
43,11735.0,75,9,2008-04-28,False
49,17669.0,109,9,2008-04-20,False
42,14879.0,93,9,2008-04-16,False
23,4365.0,200,7,2008-04-18,False
63,18278.0,66,9,2008-04-24,False
32,18412.0,203,7,2008-04-21,False
43,14315.0,208,7,2008-05-01,False
39,8725.0,243,7,2008-04-19,False
33,8418.0,258,6,2008-05-11,False
38,15857.0,12,9,2008-04-22,False
43,12942.0,104,9,2008-05-11,False
38,14646.0,308,8,2008-04-18,False
38,16059.0,3,9,2008-04-26,False
114,38688.0,7,9,2008-05-11,False
76,18381.0,3,9,2008-05-11,False
29,4064.0,235,7,2008-05-07,False
68,19892.0,125,9,2008-04-25,False
45,7920.0,49,9,2008-04-26,False
59,22137.0,53,9,2008-05-09,False
61,14457.0,210,7,2008-04-27,False
67,23792.0,205,6,2008-05-04,False
38,24950.0,302,8,2008-04-19,False
46,8545.0,55,9,2008-04-27,False
88,30942.0,126,9,2008-05-08,False
53,12392.0,246,7,2008-04-22,False
49,22903.0,72,9,2008-04-18,False
42,10430.0,229,7,2008-05-16,False
49,24885.0,128,9,2008-05-14,False
50,16473.0,73,9,2008-04-30,False
27,6003.0,99,9,2008-04-06,False
51,15771.0,43,9,2008-04-27,False
60,29716.0,308,8,2008-05-04,False
31,8668.0,207,7,2008-04-29,False
39,17097.0,43,9,2008-05-10,False
51,20569.0,19,9,2008-05-03,False
48,10351.0,124,9,2008-05-07,False
47,12107.0,82,9,2008-04-26,False
33,8315.0,43,9,2008-04-30,False
40,11639.0,212,6,2008-05-09,False
58,18942.0,26,9,2008-05-02,False
33,8885.0,120,9,2008-05-08,False
43,15738.0,302,8,2008-04-16,False
32,8316.0,78,9,2008-04-28,False
54,28843.0,204,7,2008-04-30,False
39,15450.0,59,9,2008-04-27,False
42,9391.0,72,9,2008-05-04,False
27,5411.0,246,7,2008-05-02,False
24,6380.0,117,9,2008-04-24,False
62,18427.0,218,6,2008-04-30,False
48,21943.0,15,9,2008-05-04,False
56,15867.0,58,9,2008-04-29,False
45,14380.0,70,9,2008-05-12,False
86,30883.0,28,9,2008-05-17,False
39,8844.0,218,6,2008-04-11,False
62,21878.0,3,9,2008-05-09,False
38,7630.0,116,9,2008-05-02,False
35,7031.0,76,9,2008-04-28,False
53,15490.0,83,9,2008-04-29,False
53,13307.0,115,9,2008-05-19,False
39,12383.0,206,7,2008-05-04,False
46,19678.0,98,9,2008-05-13,False
40,19351.0,55,9,2008-05-05,False
32,13684.0,100,9,2008-04-24,False
51,18206.0,58,9,2008-04-04,False
42,11115.0,243,7,2008-05-06,False
51,13922.0,73,9,2008-05-11,False
38,12347.0,104,9,2008-04-27,False
29,7558.0,220,6,2008-04-23,False
45,19693.0,26,9,2008-05-05,False
34,19645.0,226,7,2008-05-12,False
67,46780.0,220,6,2008-05-11,False
56,18768.0,254,6,2008-04-27,False
25,4697.0,31,9,2008-04-22,False
40,11381.0,29,9,2008-05-09,False
28,9932.0,217,7,2008-05-13,False
79,23355.0,20,9,2008-05-08,False
38,7924.0,233,7,2008-04-03,False
52,17136.0,25,9,2008-04-30,False
22,15131.0,247,7,2008-05-16,False
53,11273.0,116,9,2008-05-07,False
62,23860.0,211,6,2008-05-03,False
38,12308.0,56,9,2008-05-08,False
84,32671.0,226,7,2008-05-15,False
57,11700.0,248,6,2008-05-03,False
28,6193.0,42,9,2008-05-15,False
63,20525.0,211,7,2008-05-16,False
65,20798.0,51,9,2008-05-15,False
69,24714.0,15,9,2008-04-29,False
87,22921.0,25,9,2008-05-12,False
39,23691.0,117,9,2008-04-22,False
72,19593.0,36,9,2008-05-17,False
46,14177.0,21,9,2008-05-13,False
46,13158.0,67,9,2008-04-28,False
53,17110.0,240,7,2008-05-16,False
41,12347.0,201,7,2008-05-15,False
29,15567.0,221,7,2008-05-11,False
46,9029.0,11,9,2008-05-17,False
41,20524.0,226,7,2008-04-30,False
41,15058.0,20,9,2008-05-02,False
46,17391.0,110,9,2008-05-12,False
67,17175.0,57,9,2008-05-15,False
55,14883.0,47,9,2008-05-21,False
61,20242.0,239,7,2008-05-01,False
51,14796.0,237,7,2008-05-15,False
30,12215.0,48,9,2008-05-05,False
28,10980.0,82,9,2008-05-03,False
38,16682.0,229,7,2008-04-25,False
29,11930.0,202,7,2008-04-09,False
41,7767.0,240,7,2008-05-04,False
38,13591.0,4,9,2008-04-07,False
32,7434.0,114,9,2008-04-22,False
41,8117.0,242,7,2008-05-07,False
63,17872.0,203,7,2008-05-14,False
33,15746.0,210,7,2008-05-08,False
24,7404.0,23,9,2008-05-03,False
44,23327.0,100,9,2008-05-16,False
61,22654.0,246,6,2008-05-22,False
55,17198.0,242,6,2008-05-08,False
22,22439.0,78,9,2008-04-20,False
59,12657.0,217,7,2008-05-24,False
62,29579.0,232,7,2008-05-09,False
72,25625.0,204,7,2008-05-17,False
29,22547.0,249,6,2008-04-27,False
16,4455.0,21,9,2008-05-09,False
44,11345.0,234,7,2008-05-06,False
23,3517.0,203,7,2008-04-30,False
52,14191.0,52,9,2008-05-11,False
44,12851.0,205,7,2008-05-09,False
29,8453.0,47,9,2008-04-24,False
34,11919.0,304,8,2008-04-20,False
32,7775.0,240,7,2008-04-23,False
50,12361.0,246,7,2008-04-26,False
49,18370.0,100,9,2008-06-30,False
52,13515.0,64,9,2008-06-18,False
37,17983.0,218,7,2008-07-01,False
50,12606.0,252,6,2008-07-08,False
42,18025.0,211,6,2008-06-20,False
51,14226.0,51,9,2008-06-22,False
81,20420.0,238,6,2008-06-22,False
52,12580.0,23,9,2008-06-27,False
56,20260.0,129,9,2008-07-06,False
77,26170.0,80,9,2008-07-03,False
108,32533.0,11,9,2008-06-30,False
43,13104.0,236,6,2008-05-28,False
52,20845.0,83,9,2008-07-04,True
49,16887.0,40,9,2008-07-04,True
47,5771.0,116,9,2008-06-25,False
25,19445.0,21,9,2008-06-26,False
42,11192.0,29,9,2008-07-04,True
31,16568.0,40,9,2008-07-01,False
43,16802.0,200,7,2008-06-19,False
61,11775.0,39,9,2008-06-29,False
83,24700.0,236,6,2008-07-04,True
56,15525.0,2,9,2008-07-01,False
77,29871.0,74,9,2008-07-05,False
56,15700.0,206,7,2008-06-25,False
51,19120.0,14,9,2008-06-20,False
46,16066.0,245,7,2008-07-11,False
26,8761.0,75,9,2008-06-09,False
47,10801.0,6,9,2008-06-28,False
36,10836.0,303,8,2008-07-11,False
24,7338.0,40,9,2008-06-24,False
26,9765.0,119,9,2008-06-13,False
48,16259.0,304,8,2008-07-11,False
35,10582.0,244,6,2008-06-30,False
52,9077.0,223,7,2008-07-09,False
67,40101.0,76,9,2008-06-18,False
25,5916.0,211,7,2008-06-06,False
45,24378.0,16,9,2008-07-10,False
50,12503.0,254,6,2008-07-07,False
39,14144.0,231,7,2008-06-17,False
48,16993.0,233,7,2008-06-29,False
34,12114.0,100,9,2008-07-04,True
67,27124.0,222,7,2008-07-07,False
31,13961.0,242,6,2008-06-25,False
52,9687.0,87,9,2008-07-01,False
67,16278.0,216,6,2008-07-10,False
37,11836.0,28,9,2008-06-28,False
9,2632.0,91,9,2008-06-22,False
116,33317.0,241,6,2008-07-09,False
38,12030.0,26,9,2008-06-11,False
35,7813.0,78,9,2008-07-02,False
39,30484.0,228,7,2008-06-10,False
34,4863.0,219,7,2008-07-12,False
35,12760.0,263,6,2008-07-04,True
70,19180.0,4,9,2008-06-26,False
86,22431.0,221,7,2008-07-10,False
57,11472.0,228,7,2008-07-06,False
43,13044.0,93,9,2008-07-16,False
36,8909.0,212,6,2008-06-27,False
34,8569.0,54,9,2008-07-06,False
61,20715.0,89,9,2008-07-11,False
56,17445.0,19,9,2008-07-14,False
26,6195.0,230,7,2008-05-31,False
44,9622.0,235,7,2008-06-25,False
57,16347.0,64,9,2008-07-05,False
71,26270.0,251,6,2008-06-27,False
19,6933.0,201,7,2008-07-05,False
23,3851.0,47,9,2008-07-03,False
64,19155.0,33,9,2008-06-28,False
39,11851.0,257,6,2008-06-09,False
33,8241.0,59,9,2008-06-29,False
51,28248.0,56,9,2008-06-10,False
41,11575.0,206,7,2008-06-22,False
63,14346.0,19,9,2008-07-03,False
69,20835.0,81,9,2008-07-15,False
29,15879.0,240,6,2008-06-30,False
49,11178.0,217,6,2008-07-15,False
38,12722.0,71,9,2008-06-10,False
75,20262.0,215,7,2008-06-25,False
70,13591.0,114,9,2008-07-07,False
58,13388.0,4,9,2008-07-03,False
43,18452.0,128,9,2008-06-26,False
42,6772.0,21,9,2008-07-03,False
31,4629.0,95,9,2008-07-04,True
29,9686.0,54,9,2008-07-08,False
34,7947.0,3,9,2008-07-16,False
49,11981.0,30,9,2008-07-18,False
66,15343.0,36,9,2008-07-10,False
36,10790.0,216,7,2008-07-07,False
81,27619.0,302,8,2008-07-11,False
28,4459.0,66,9,2008-07-16,False
35,12219.0,248,6,2008-06-12,False
66,15316.0,303,8,2008-07-16,False
77,19127.0,27,9,2008-07-08,False
72,25499.0,243,7,2008-06-30,False
40,15742.0,224,7,2008-06-17,False
41,15111.0,104,9,2008-07-03,False
39,7429.0,213,6,2008-07-12,False
43,12578.0,70,9,2008-07-16,False
64,17767.0,257,6,2008-07-13,False
55,17551.0,245,7,2008-07-06,False
47,14067.0,88,9,2008-07-13,False
56,9458.0,231,6,2008-07-19,False
68,23928.0,206,7,2008-07-16,False
35,11760.0,106,9,2008-07-01,False
23,12623.0,201,6,2008-07-04,True
118,45736.0,31,9,2008-07-16,False
57,22031.0,127,9,2008-07-05,False
45,20139.0,120,9,2008-07-04,True
44,14602.0,235,6,2008-07-15,False
40,19147.0,22,9,2008-06-25,False
16,2809.0,229,7,2008-07-13,False
36,7599.0,76,9,2008-07-04,True
66,13705.0,202,6,2008-07-16,False
33,18817.0,243,7,2008-06-27,False
74,28664.0,18,9,2008-07-17,False
49,12336.0,219,6,2008-07-10,False
54,12229.0,223,7,2008-07-22,False
23,8237.0,49,9,2008-06-21,False
67,14964.0,63,9,2008-07-16,False
58,13044.0,33,9,2008-07-20,False
34,7707.0,309,8,2008-07-16,False
59,17281.0,206,6,2008-07-18,False
33,9094.0,115,9,2008-07-15,False
54,11853.0,111,9,2008-07-10,False
42,10377.0,20,9,2008-07-09,False
41,10008.0,247,7,2008-07-20,False
34,11298.0,46,9,2008-07-13,False
52,20828.0,233,7,2008-07-12,False
42,16455.0,219,7,2008-07-18,False
59,13063.0,8,9,2008-06-29,False
36,10369.0,223,7,2008-07-16,False
48,11998.0,5,9,2008-07-10,False
64,16048.0,66,9,2008-07-14,False
49,10384.0,304,8,2008-07-01,False
40,24103.0,1,9,2008-06-26,False
54,14382.0,249,7,2008-07-20,False
54,13081.0,68,9,2008-07-11,False
29,6538.0,59,9,2008-07-18,False
47,14035.0,80,9,2008-06-28,False
31,9832.0,229,7,2008-07-04,True
24,6295.0,115,9,2008-07-19,False
34,10424.0,222,7,2008-07-13,False
44,17575.0,98,9,2008-06-30,False
54,18560.0,124,9,2008-07-06,False
28,8166.0,219,7,2008-07-19,False
43,25923.0,54,9,2008-06-29,False
36,12986.0,123,9,2008-06-29,False
40,21195.0,112,9,2008-07-08,False
29,7393.0,211,7,2008-07-20,False
40,8911.0,230,7,2008-07-10,False
44,8794.0,61,9,2008-07-06,False
44,8121.0,210,7,2008-07-07,False
48,22155.0,309,8,2008-07-10,False
40,12878.0,220,6,2008-07-20,False
48,14232.0,43,9,2008-07-09,False
45,29210.0,32,9,2008-07-20,False
33,6162.0,72,9,2008-07-21,False
64,27410.0,17,9,2008-07-14,False
58,20382.0,54,9,2008-06-22,False
49,19871.0,201,7,2008-07-16,False
41,11435.0,27,9,2008-07-04,True
63,35960.0,212,6,2008-07-20,False
29,8728.0,70,9,2008-07-14,False
70,20765.0,37,9,2008-07-14,False
90,29752.0,217,6,2008-07-19,False
24,11296.0,31,9,2008-07-04,True
86,23468.0,205,7,2008-07-16,False
53,20984.0,81,9,2008-07-17,False
31,15788.0,227,6,2008-07-14,False
56,14248.0,237,7,2008-07-05,False
43,12107.0,59,9,2008-07-13,False
37,11144.0,102,9,2008-07-13,False
35,7517.0,40,9,2008-07-06,False
37,6875.0,57,9,2008-07-18,False
29,7700.0,245,7,2008-07-19,False
39,9917.0,33,9,2008-07-23,False
77,37356.0,29,9,2008-07-09,False
39,13725.0,128,9,2008-07-18,False
56,14402.0,24,9,2008-07-18,False
33,7321.0,100,9,2008-07-05,False
53,18122.0,61,9,2008-07-15,False
75,42091.0,67,9,2008-07-10,False
40,7705.0,109,9,2008-06-25,False
38,9427.0,115,9,2008-07-14,False
